index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_0,obj_qtn_1,obj_qtn_2,obj_qtn_3,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_0,obs_qtn_1,obs_qtn_2,obs_qtn_3,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
312,-0.20123391671898566,-0.05313643482240026,1.9548500639992272,0.10114030574117162,0.47209666509963105,0.871707390864596,0.08379500025913007,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.22072541022368358,-0.19954563774395778,0.2508529657330747,0.2509626095892772,0.16410876845629438,-0.197305876374175,0.25190880618222805,0.2477418453509142,0.24706764095548567,-0.19238453563438512,0.25052679046056675,0.25007627637847707,1.9548500639992272,,,0.20376967041890692
320,-0.20476154323559442,-0.048662334370248944,1.952819097975245,0.09438454526734326,0.47758471869706653,0.869164087079128,0.08693781578592179,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.22498854234194682,-0.19309824978828294,0.2570623413834545,0.25767045094727764,0.16412458780468858,-0.19083927093026837,0.2585005633522341,0.25394104590762967,0.2524903883243074,-0.18497967761997391,0.25692125884181066,0.25641035129482315,1.952819097975245,,,0.3240627442943018
328,-0.2066701784541327,-0.043652040466499134,1.9510854791384573,0.08747003379623891,0.4848700620474332,0.8657276047820935,0.0881233818918811,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2293167149537183,-0.18642207511665101,0.2628899818834088,0.26480532250608063,0.1641181811155303,-0.18441666411275165,0.2650902381653981,0.26010599127098893,0.2539355855821456,-0.1731905272476092,0.26304764177955225,0.26239614750218476,1.9510854791384573,,,0.3414668042439293
336,-0.20866445367443806,-0.03809510834992966,1.9492125004346532,0.07991605095544205,0.4925876002687838,0.8620400913595594,0.08864401700019353,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2335288068109455,-0.1797128576431198,0.2687297325539345,0.2718550853490903,0.1641229680622834,-0.17779381160326177,0.2714944516936605,0.2663032152629423,0.2541629238479519,-0.160017491751208,0.26908801623347034,0.26827400091857484,1.9492125004346532,,,0.3641112893596825
344,-0.20890409421639053,-0.03357669256616341,1.9479732574625188,0.07324039984484194,0.49991877910663324,0.8585689302273438,0.08704280656881071,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.23753684548064263,-0.1731577034723625,0.27485772646361933,0.278367862979872,0.1641134070938415,-0.17054951960040335,0.27717907831230637,0.2727273534103493,0.2540863998666263,-0.1465584160689188,0.2750920554570649,0.27413471385564414,1.9479732574625188,,,0.2346807912482427
352,-0.20569992637952478,-0.030195725625798527,1.9468246177326678,0.06732901891731544,0.5054560491710605,0.8559674670587561,0.0854440220555625,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.24152884892236373,-0.16637623537952367,0.28087689540252964,0.28506361958946946,0.16407681324174497,-0.16393736094313438,0.28397595224730615,0.2786686300257103,0.25395380177084975,-0.13275550376968964,0.28108279847092416,0.2799759146576751,1.9468246177326678,,,0.19549611648610132
360,-0.20139570826629047,-0.027684155814153115,1.9451674018705,0.061110885141655275,0.5096822297435262,0.8540095253499607,0.08460032513179565,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.24554501783852287,-0.15959378066126845,0.286888351913746,0.29176934153630085,0.16406535825292337,-0.15730229946783228,0.2907598918525919,0.28461023646715,0.2539253335774912,-0.11898996219610025,0.2870703601392267,0.2858176161617796,1.9451674018705,,,0.33574682787823207
368,-0.19660114280614793,-0.02541208569430615,1.9430163978234263,0.05464777636298147,0.5128091975666018,0.8525505793770151,0.0848401852520097,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.24963582716907962,-0.152814575904779,0.29289226691332937,0.2984752315876448,0.1640471603293566,-0.1506265745324439,0.2975033611922622,0.29056069670412404,0.25391388889004385,-0.10521005825088321,0.2930461412052327,0.2916563333364632,1.9430163978234263,,,0.24834685806528922
376,-0.19246084172836878,-0.02328826066440796,1.942020385020971,0.04960147711965781,0.5147857342538558,0.8517119717152923,0.08439228941743267,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25314602403714376,-0.1461295999627953,0.29889927259086224,0.3051647654991379,0.16389713717577173,-0.1439656774397903,0.3041436472193279,0.2965669350123211,0.25399082469111717,-0.09154427930236267,0.29901608922316175,0.2974979121118121,1.942020385020971,,,0.4420844796250569
384,-0.18948223166663838,-0.02189487527357428,1.9420678386687127,0.04813481829750172,0.5157928182413332,0.8515341861874433,0.08081050471453731,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25398527065195636,-0.1392556774437993,0.3047990000083397,0.3120827960651461,0.16336047854338093,-0.13718587386882358,0.3110536801337479,0.30235221301129644,0.25389048363551675,-0.0776858215121286,0.3049902588437851,0.30332992438152595,1.9420678386687127,,,inf
392,-0.18675943844662277,-0.021006634976032883,1.9421190094244625,0.04708732567183347,0.5164764313202108,0.8514100750331371,0.0783311163196467,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25435092742549514,-0.13239475238010767,0.3106947006688259,0.3190317134786918,0.1630139021550302,-0.13028165978722758,0.31786286158259425,0.30813552349603646,0.2538347340373012,-0.06379307248412376,0.31094557387267335,0.3091636712383679,1.9421190094244625,,,0.308088904052068
400,-0.18430844208428745,-0.0203258131618802,1.9421761577917176,0.04654139688071928,0.5167732547471041,0.8513794078343719,0.07702211026757307,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2543968756901488,-0.12549340349429114,0.31656866643106385,0.3260249298908723,0.16295776828188366,-0.1231681686950342,0.32446448724634913,0.313985782103904,0.253815519911529,-0.04991412641316247,0.3168724284095792,0.3150000226378728,1.9421761577917176,,,0.5022350673165563
408,-0.18167293967441447,-0.020055242220169266,1.942249947945702,0.046522062456559314,0.5166782833514727,0.851468908920607,0.0766808082854782,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2544855811122345,-0.11864332342332948,0.3223903083741108,0.3328056738788197,0.16297362169715615,-0.1159355152800395,0.33078336554847104,0.31982322394602036,0.24963325361561872,-0.02385553194025709,0.32096552932843964,0.3203535720593101,1.942249947945702,,,inf
416,-0.17856880170161837,-0.02035145081408686,1.9419555719736081,0.0470840032587566,0.5162791892718277,0.8516551014325211,0.07695767385982956,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25429340030106545,-0.11200630496301818,0.3283351286309107,0.3395630731837022,0.1628540561143438,-0.10901302348030008,0.33734128898045274,0.325646432330728,0.24900531015146712,-0.0007713205278496548,0.3252048724756858,0.325982488220127,1.9419555719736081,,,0.26978822286376003
424,-0.17752417970595308,-0.02094034094373061,1.941926331388689,0.047412665983802435,0.515788103861049,0.8518422289143068,0.07797107193079882,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2544963931527247,-0.1055066590681932,0.33446604447000194,0.34632241458009005,0.16296654455014747,-0.10217231961393412,0.3440014827554078,0.33155454211659857,0.25297373292229375,0.00847928302043928,0.3314721226594158,0.33216953035420277,1.941926331388689,,,inf
432,-0.17589157799900415,-0.021526025236179823,1.9418813520262177,0.04783277745710427,0.5153231075905653,0.8520060230012861,0.07899276519703431,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2546730078275797,-0.0991090741761999,0.34067968471591004,0.35286356258418117,0.16308435096137466,-0.09489265244394983,0.35001535533090755,0.33766036468099514,0.25384006834540457,0.021140754567961852,0.3374495647640038,0.3380778623379126,1.9418813520262177,,,inf
440,-0.17335126335517578,-0.022127450374971318,1.941895552886404,0.04829320983936139,0.5150566467189991,0.8520662498517443,0.07979675693645984,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25473242287626785,-0.09258320928865751,0.3466968917667579,0.3595977125746187,0.16297626218191008,-0.08772054219173452,0.35624709635509577,0.3436541662535565,0.2539825962130446,0.034691973778190235,0.34333816958458724,0.34392148903979847,1.941895552886404,,,inf
448,-0.1703621334285604,-0.022719307527782413,1.941907846154365,0.0487209868228692,0.5149414882050791,0.852045957049724,0.08049357889523936,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25472825085179895,-0.08603942470433432,0.35267746156184654,0.3663950787045917,0.16292046402169347,-0.08055734738867189,0.36250108168174816,0.3496316656528044,0.25400834664347666,0.048401303191561426,0.3492071609760215,0.3497529472120834,1.941907846154365,,,inf
456,-0.167161206835179,-0.023280404113775657,1.9419079200349134,0.04907957655695145,0.5149364308055934,0.8519676291969298,0.08113461773342746,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2547164579500707,-0.07948692233367557,0.35863863876101687,0.37322693811107555,0.1629014185022667,-0.07339535799871337,0.3687672244097205,0.3555985451394685,0.25400992494945873,0.062158305603458766,0.35506286616959226,0.35558213358931806,1.9419079200349134,,,inf
464,-0.163906011413838,-0.023813354645376133,1.9419178263013996,0.04940504036727436,0.5150088518622198,0.8518520181658479,0.08168943405752034,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25471005646225214,-0.07292989649842029,0.36459049018791534,0.38007492257547787,0.16290119724425167,-0.06621889856814858,0.3750264200555106,0.36156271384902694,0.2540089301855092,0.07593216079350174,0.3609069202292791,0.3614117924494575,1.9419178263013996,,,inf
472,-0.1606393805848045,-0.024298464731475886,1.9419381904560646,0.049697632694966236,0.5151182933278591,0.8517234751399299,0.08216088533524533,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2547135276891581,-0.06637183591417964,0.3705358068638583,0.3869336807192621,0.16291840043729092,-0.05901543491571404,0.3812637627976601,0.3675283034376433,0.2540060128444112,0.08971792157966622,0.36674021007445196,0.36724250718739654,1.9419381904560646,,,inf
480,-0.157395193277382,-0.024838160380423028,1.9419756335013827,0.0500670873862077,0.5152708975583077,0.8515644244773741,0.08262699228845542,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25476029720331456,-0.059825925783848086,0.3765072611989462,0.3937518361653657,0.16295256651850817,-0.051773153263269395,0.38747446426269283,0.3734976686400194,0.2539263272639059,0.10329784756972125,0.37263601270318614,0.37305923279462466,1.9419756335013827,,,inf
488,-0.15469274382740045,-0.026759405681960665,1.9423161964490714,0.05180449084205511,0.5157616854629281,0.851002594353469,0.08426602483029672,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2547791522522332,-0.05344209577215093,0.38272439507447936,0.40031457500331835,0.16291810062348341,-0.04442399095966246,0.39350169343734137,0.37954823101908847,0.2538724857561591,0.115900968876954,0.3787225104048432,0.3788783130692797,1.9423161964490714,,,inf
496,-0.15143553346151134,-0.03050429237209495,1.9447513314098497,0.053119949159438795,0.5167954536595263,0.8501513309684396,0.0856939001956012,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2549566899621259,-0.04696000652501572,0.38897173615977126,0.40697599272195967,0.16280617905215786,-0.01846691444483346,0.39949161270194583,0.38561494807242425,0.2528216527183514,0.1208474728202857,0.38635280777008785,0.3847966740962574,1.9447513314098497,,,inf
504,-0.14901378941050436,-0.03230013985441349,1.9490938166665561,0.05297698294008016,0.5209529470191627,0.8474823835043916,0.08703491207745898,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.255014011515556,-0.024099532869309496,0.3948179811196609,0.4153179996110265,0.16240766223543562,-0.0002163506360698561,0.3979661425483219,0.39371609907882277,0.25331851125921795,0.11999899383795234,0.3957500614546405,0.39050788851594215,1.9490938166665561,,,inf
512,-0.146562834424175,-0.03194665067660715,1.9527519502457926,0.052604146980431005,0.5262289125103587,0.8441438726581637,0.08796054577084116,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2555185015571454,-0.0013348741181160978,0.3933469450407157,0.430888432620618,0.16276497988030098,0.009406703513112579,0.40304408025311433,0.3998170489120813,0.2537917688681523,0.11809056134021077,0.4063375105992326,0.3953797900494185,1.9527519502457926,,,inf
520,-0.14386586342504512,-0.031608682680543246,1.9557519982626537,0.05199434120656979,0.5316250429535708,0.8408223057761298,0.08768838176418264,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2553614567192633,0.004626838648058603,0.3996936542109976,0.43744839575777084,0.16258189077769583,0.016502985813623586,0.4089778988577754,0.4059550739952227,0.2536002039152348,0.11928144910570854,0.415671267303678,0.4005579901139825,1.9557519982626537,,,inf
528,-0.14209318083253283,-0.031091999751302377,1.9582520904319998,0.05109286340865803,0.5371289034354446,0.8373842834666925,0.08757637926927164,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25534307639659803,0.010232203301994503,0.4064132606515185,0.44352371807504826,0.16250372288010473,0.023536616781210728,0.4150335698567813,0.4120632656823737,0.2531903622872092,0.11995922849696712,0.4246630360048697,0.40601268208149344,1.9582520904319998,,,inf
536,-0.1408418185343056,-0.030363218023704334,1.9605833433258886,0.049939250481101406,0.5432270442347323,0.8335108873305778,0.087578823780495,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25537194988254247,0.015886739807379334,0.4131278281093629,0.4496418947923151,0.1624756408004588,0.030601349950557598,0.4211553876313771,0.4181417344661685,0.25296485750797937,0.12024305071767048,0.4334204665583843,0.4117009691620108,1.9605833433258886,,,inf
544,-0.13993005972705366,-0.02940512982715434,1.9629631259889406,0.04853339340393712,0.5499574985631257,0.829159851201304,0.08766527621994649,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25541817255301014,0.021566215524108735,0.41981732851833325,0.4558102599819939,0.16246909830226322,0.037667116791490395,0.4273016295004907,0.4242083798392649,0.25291375591469967,0.12036026823170289,0.4422342187012222,0.4173846365576312,1.9629631259889406,,,inf
552,-0.13903533236812793,-0.0286015419442017,1.9652508022754824,0.047200148428877785,0.5560744428833583,0.8251436649436406,0.08770001233541352,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25545326363351745,0.02714751347512235,0.42657488844952735,0.4618857379675076,0.16241140838887672,0.04464529825215035,0.4335192092231416,0.43024170245001875,0.2527488214108202,0.11983747038980141,0.4512457856972478,0.42305571029200295,1.9652508022754824,,,inf
560,-0.13813564865949401,-0.027904312941391583,1.9675015732210324,0.04597130382399868,0.5619506715874799,0.8212248359415754,0.08768038982483214,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25547841648713693,0.03265546196352242,0.43336950604795726,0.46790843749859107,0.16239043109133816,0.051554540125031106,0.43977411390224264,0.4362581688145761,0.2526692198676461,0.11895081780842309,0.46043797818447246,0.428675481837943,1.9675015732210324,,,inf
568,-0.1372299464686564,-0.02703028711129549,1.9696964590418231,0.04475202062081505,0.5679966223570017,0.8171185728547108,0.08771733886337788,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2553881744833419,0.037866186498176885,0.440457114963212,0.47350774409525315,0.1625891399623722,0.058502311454871385,0.445860029583372,0.4423244405733156,0.2528780396563107,0.11795097290814395,0.4692246169864148,0.4345069282725482,1.9696964590418231,,,inf
576,-0.13635771620864867,-0.026139560189929145,1.971974301563691,0.04341018144382169,0.5743996299215853,0.8127053550365166,0.08769622105843268,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25536989893103834,0.04303650934054197,0.4475640718157666,0.47907541155736244,0.16267119355321344,0.06551455561770339,0.4518363535528115,0.4484255888355066,0.25294957407603647,0.11713427136929754,0.4779261309002958,0.4403491726019211,1.971974301563691,,,inf
584,-0.1351126484022425,-0.025474141506756805,1.9742085406080487,0.042456167922737584,0.5797943234759665,0.8089491553860025,0.08739153431903912,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2553913529657797,0.047998795866873764,0.4548120580570766,0.48444289172887023,0.16269234458388754,0.07236743182255949,0.45786214807528436,0.45451556513876107,0.25308270787279,0.11522249811171426,0.48682074716603874,0.4462100902532282,1.9742085406080487,,,inf
592,-0.13361744322252483,-0.025116657334852212,1.9761280403495058,0.041990105647050364,0.5839058398296681,0.8060677695456618,0.08686513765741302,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2554215098168741,0.0527961310817086,0.46215268144448574,0.4896712899308829,0.16270860946142837,0.07904786120307983,0.4639745773165355,0.46057295192568815,0.2531844480614377,0.11277919746690733,0.49584790442040794,0.452057773974492,1.9761280403495058,,,inf
600,-0.13202649406577668,-0.02494888139268848,1.9778026166086857,0.04178904279932183,0.5873108632860716,0.8036709667533092,0.08621254529293901,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2554493487333202,0.057539537691215545,0.46950978021583795,0.4948701065999962,0.16271526246784537,0.08562702047433633,0.47018162848570716,0.46658632229187036,0.25318065270400797,0.11019781314568804,0.5049104402659724,0.4579136611057182,1.9778026166086857,,,inf
608,-0.13036376409829198,-0.02485590186723731,1.9793563222430643,0.04164424988463046,0.5905424965666476,0.8013806915514325,0.0855237008607855,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25547739784348783,0.06227497052903262,0.4768704133905317,0.5000718242235005,0.16272411518861937,0.09220609393894874,0.4764053074231228,0.47258132038128803,0.2531487700156364,0.10749739607984848,0.5140036831557289,0.46378394482087604,1.9793563222430643,,,inf
616,-0.12869999575747454,-0.024744423681165074,1.9809264115512353,0.04137817735097221,0.5940161353300257,0.7988945532033908,0.08485381705407805,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.25548420072154,0.067056249490491,0.4841676368924016,0.5053727017518367,0.16272818627367805,0.09884680348710434,0.48257858199237147,0.4785917835573086,0.2531418448465923,0.1047899543449082,0.5231267607166801,0.4696413435232844,1.9809264115512353,,,inf
624,-0.12704300723526984,-0.02463782470777486,1.9825023252674647,0.041012853327981366,0.5976776383333964,0.7962479323635414,0.08419392320646747,0,0,1,0.706825181105366,0.0,0.0,0.7073882691671998,0.2554873688350433,0.07189059023133679,0.4914012435368835,0.5107727768942426,0.1627318319069125,0.10554977597375298,0.4887054408731237,0.4846166402349881,0.2531358092613926,0.10214726801080745,0.5322525821248958,0.4754944364097355,1.9825023252674647,,,inf
